0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
5ysod3tm,Devenport,David,18526,4,33,Lost 0-2,ptlon9900,1509.71,1494.95,rir6a0pu,"Lo Moro, Raffaele",1689.17,8.0,1999-10-15,True,Pro Tour London 1999,https://web.archive.org/web/20011122045935/http://www.wizards.com:80/International/sideboard/ptlondon99/ptlondon.coverage.asp,pt,UDS draft
5ysod3tm,Devenport,David,18707,5,60,Won 2-1,ptlon9900,1494.95,1514.81,o1wo7u5a,"Dworak, Florian",1596.83,8.0,1999-10-15,True,Pro Tour London 1999,https://web.archive.org/web/20011122045935/http://www.wizards.com:80/International/sideboard/ptlondon99/ptlondon.coverage.asp,pt,UDS draft
5ysod3tm,Devenport,David,18826,6,28,Lost 0-2,ptlon9900,1514.81,1501.09,6mia5w8m,"Konstanczer, Andre",1754.19,8.0,1999-10-15,True,Pro Tour London 1999,https://web.archive.org/web/20011122045935/http://www.wizards.com:80/International/sideboard/ptlondon99/ptlondon.coverage.asp,pt,UDS draft
5ysod3tm,Devenport,David,18960,7,24,Won 2-1,ptlon9900,1501.09,1518.55,cennx2oy,"Rikberg, Svante",1471.42,8.0,1999-10-15,True,Pro Tour London 1999,https://web.archive.org/web/20011122045935/http://www.wizards.com:80/International/sideboard/ptlondon99/ptlondon.coverage.asp,pt,UDS draft
5ysod3tm,Devenport,David,23878,1,15,Lost 0-2,ptchi9900,1518.55,1499.93,rki0bk6d,"Osterberg, Rickard",1484.87,8.0,1999-12-03,True,Pro Tour Chicago 1999,https://web.archive.org/web/20130511041917/https://www.wizards.com/sideboard/article.asp?x=PTCHICAGO9900/welcome,pt,extended
5ysod3tm,Devenport,David,24182,2,147,Won 2-1,ptchi9900,1499.93,1517.58,vctqcxqk,"Stewart, Mike",1480.55,8.0,1999-12-03,True,Pro Tour Chicago 1999,https://web.archive.org/web/20130511041917/https://www.wizards.com/sideboard/article.asp?x=PTCHICAGO9900/welcome,pt,extended
5ysod3tm,Devenport,David,24257,3,52,Won 2-1,ptchi9900,1517.58,1542.8,xc890hpf,"Mowshowitz, Zvi",1936.71,8.0,1999-12-03,True,Pro Tour Chicago 1999,https://web.archive.org/web/20130511041917/https://www.wizards.com/sideboard/article.asp?x=PTCHICAGO9900/welcome,pt,extended
5ysod3tm,Devenport,David,24421,4,47,Lost 1-2,ptchi9900,1542.8,1529.75,akq5t76h,"Rubin, Benjamin",1821.17,8.0,1999-12-03,True,Pro Tour Chicago 1999,https://web.archive.org/web/20130511041917/https://www.wizards.com/sideboard/article.asp?x=PTCHICAGO9900/welcome,pt,extended
5ysod3tm,Devenport,David,24633,5,97,Lost 1-2,ptchi9900,1529.75,1511.22,gq32kwch,"Anderson, Alex",1500.82,8.0,1999-12-03,True,Pro Tour Chicago 1999,https://web.archive.org/web/20130511041917/https://www.wizards.com/sideboard/article.asp?x=PTCHICAGO9900/welcome,pt,extended
5ysod3tm,Devenport,David,24780,6,94,Won 2-0,ptchi9900,1511.22,1528.95,gjty8jxb,"Baillargeon, Rene",1496.66,8.0,1999-12-03,True,Pro Tour Chicago 1999,https://web.archive.org/web/20130511041917/https://www.wizards.com/sideboard/article.asp?x=PTCHICAGO9900/welcome,pt,extended
5ysod3tm,Devenport,David,24914,7,94,Won 2-1,ptchi9900,1528.95,1547.39,7fd880he,"Renko, Andrej",1552.63,8.0,1999-12-03,True,Pro Tour Chicago 1999,https://web.archive.org/web/20130511041917/https://www.wizards.com/sideboard/article.asp?x=PTCHICAGO9900/welcome,pt,extended
5ysod3tm,Devenport,David,27530,1,46,Won 2-0,ptla9900,1547.39,1568.89,kz9ouawy,"Hacker, Brian",1741.73,8.0,2000-02-04,True,Pro Tour Los Angeles 2000,http://web.archive.org/web/20130511052628/http://www.wizards.com/sideboard/article.asp?x=PTLA9900/welcome,pt,MMQ draft
5ysod3tm,Devenport,David,27802,2,159,Won 2-0,ptla9900,1568.89,1588.27,2qz6dbf4,"Betti, Alessandro",1644.7,8.0,2000-02-04,True,Pro Tour Los Angeles 2000,http://web.archive.org/web/20130511052628/http://www.wizards.com/sideboard/article.asp?x=PTLA9900/welcome,pt,MMQ draft
5ysod3tm,Devenport,David,27805,3,3,Lost 0-2,ptla9900,1588.27,1569.41,md7wknt0,"Cunniff, Raphael",1541.5,8.0,2000-02-04,True,Pro Tour Los Angeles 2000,http://web.archive.org/web/20130511052628/http://www.wizards.com/sideboard/article.asp?x=PTLA9900/welcome,pt,MMQ draft
5ysod3tm,Devenport,David,28110,4,149,Won 2-1,ptla9900,1569.41,1591.29,re446ggx,"Dobson, Tony",1785.1,8.0,2000-02-04,True,Pro Tour Los Angeles 2000,http://web.archive.org/web/20130511052628/http://www.wizards.com/sideboard/article.asp?x=PTLA9900/welcome,pt,MMQ draft
5ysod3tm,Devenport,David,28144,5,26,Won 2-1,ptla9900,1591.29,1614.94,i8olnjut,"Jensen, William",1912.09,8.0,2000-02-04,True,Pro Tour Los Angeles 2000,http://web.archive.org/web/20130511052628/http://www.wizards.com/sideboard/article.asp?x=PTLA9900/welcome,pt,MMQ draft
5ysod3tm,Devenport,David,28332,6,60,Won 2-0,ptla9900,1614.94,1632.34,wg3frz2o,"Mukka, Daniel",1581.77,8.0,2000-02-04,True,Pro Tour Los Angeles 2000,http://web.archive.org/web/20130511052628/http://www.wizards.com/sideboard/article.asp?x=PTLA9900/welcome,pt,MMQ draft
5ysod3tm,Devenport,David,28423,7,9,Draw 1-1,ptla9900,1632.34,1631.41,b7kybd2b,"Fear, Edward",1581.48,8.0,2000-02-04,True,Pro Tour Los Angeles 2000,http://web.archive.org/web/20130511052628/http://www.wizards.com/sideboard/article.asp?x=PTLA9900/welcome,pt,MMQ draft
5ysod3tm,Devenport,David,28559,8,16,Won 2-0,ptla9900,1631.41,1652.36,eicssc44,"Linde, Matt",1794.62,8.0,2000-02-04,True,Pro Tour Los Angeles 2000,http://web.archive.org/web/20130511052628/http://www.wizards.com/sideboard/article.asp?x=PTLA9900/welcome,pt,MMQ draft
5ysod3tm,Devenport,David,28594,9,3,Lost 1-2,ptla9900,1652.36,1633.73,y6hfwkuy,"Parker, Brock",1617.92,8.0,2000-02-04,True,Pro Tour Los Angeles 2000,http://web.archive.org/web/20130511052628/http://www.wizards.com/sideboard/article.asp?x=PTLA9900/welcome,pt,MMQ draft
5ysod3tm,Devenport,David,28648,10,9,Won 2-1,ptla9900,1633.73,1654.84,tkedeyu1,"Refsdal, Gunnar",1805.57,8.0,2000-02-04,True,Pro Tour Los Angeles 2000,http://web.archive.org/web/20130511052628/http://www.wizards.com/sideboard/article.asp?x=PTLA9900/welcome,pt,MMQ draft
5ysod3tm,Devenport,David,28703,11,16,Won 2-0,ptla9900,1654.84,1671.96,j60g0t0y,"Rumsey, Michael",1606.69,8.0,2000-02-04,True,Pro Tour Los Angeles 2000,http://web.archive.org/web/20130511052628/http://www.wizards.com/sideboard/article.asp?x=PTLA9900/welcome,pt,MMQ draft
5ysod3tm,Devenport,David,28750,12,16,Draw 1-1,ptla9900,1671.96,1672.6,7b9zp0ro,"Tsang, Terry",1707.24,8.0,2000-02-04,True,Pro Tour Los Angeles 2000,http://web.archive.org/web/20130511052628/http://www.wizards.com/sideboard/article.asp?x=PTLA9900/welcome,pt,MMQ draft
5ysod3tm,Devenport,David,28819,13,38,Lost 1-2,ptla9900,1672.6,1656.6,x30tijbu,"Long, Mike 2",1782.57,8.0,2000-02-04,True,Pro Tour Los Angeles 2000,http://web.archive.org/web/20130511052628/http://www.wizards.com/sideboard/article.asp?x=PTLA9900/welcome,pt,MMQ draft
5ysod3tm,Devenport,David,28855,14,29,Lost 0-2,ptla9900,1656.6,1640.09,1wf5pxwc,"Bachmann, David",1738.43,8.0,2000-02-04,True,Pro Tour Los Angeles 2000,http://web.archive.org/web/20130511052628/http://www.wizards.com/sideboard/article.asp?x=PTLA9900/welcome,pt,MMQ draft
5ysod3tm,Devenport,David,31639,1,76,Won 2-1,ptny9900,1640.09,1655.88,b8epq6uk,"Pascoli, Mario",1518.19,8.0,2000-04-14,True,Pro Tour New York 2000,https://web.archive.org/web/20000510230426/http://www.wizards.com/sideboard/event.asp?event=PTNY00,pt,Masques block
5ysod3tm,Devenport,David,31723,2,5,Won 2-1,ptny9900,1655.88,1673.28,e1amzkrq,"Senhouse, Chris",1623.15,8.0,2000-04-14,True,Pro Tour New York 2000,https://web.archive.org/web/20000510230426/http://www.wizards.com/sideboard/event.asp?event=PTNY00,pt,Masques block
5ysod3tm,Devenport,David,31894,3,22,Lost 0-2,ptny9900,1673.28,1653.17,mfkt49nz,"Means, Jason",1557.1,8.0,2000-04-14,True,Pro Tour New York 2000,https://web.archive.org/web/20000510230426/http://www.wizards.com/sideboard/event.asp?event=PTNY00,pt,Masques block
5ysod3tm,Devenport,David,32055,4,30,Won 2-0,ptny9900,1653.17,1669.79,rv6bfz6q,"Colgan, Patrick",1577.21,8.0,2000-04-14,True,Pro Tour New York 2000,https://web.archive.org/web/20000510230426/http://www.wizards.com/sideboard/event.asp?event=PTNY00,pt,Masques block
5ysod3tm,Devenport,David,32185,5,12,Won 2-1,ptny9900,1669.79,1691.28,kud1xobi,"Marks, John",1863.39,8.0,2000-04-14,True,Pro Tour New York 2000,https://web.archive.org/web/20000510230426/http://www.wizards.com/sideboard/event.asp?event=PTNY00,pt,Masques block
5ysod3tm,Devenport,David,32327,6,17,Won 2-0,ptny9900,1691.28,1712.74,7d05pfwn,"Finkel, Jon",1883.39,8.0,2000-04-14,True,Pro Tour New York 2000,https://web.archive.org/web/20000510230426/http://www.wizards.com/sideboard/event.asp?event=PTNY00,pt,Masques block
5ysod3tm,Devenport,David,32441,7,7,Won 2-0,ptny9900,1712.74,1733.74,sjb0yc2a,"Krakower, Gary",1878.86,8.0,2000-04-14,True,Pro Tour New York 2000,https://web.archive.org/web/20000510230426/http://www.wizards.com/sideboard/event.asp?event=PTNY00,pt,Masques block
5ysod3tm,Devenport,David,32547,8,3,Lost 0-2,ptny9900,1733.74,1714.48,p2uyey0a,"Globus, Mark",1664.75,8.0,2000-04-14,True,Pro Tour New York 2000,https://web.archive.org/web/20000510230426/http://www.wizards.com/sideboard/event.asp?event=PTNY00,pt,Masques block
5ysod3tm,Devenport,David,32605,9,13,Won 2-1,ptny9900,1714.48,1729.96,xho7w0q0,"Malka, Sol",1575.1,8.0,2000-04-14,True,Pro Tour New York 2000,https://web.archive.org/web/20000510230426/http://www.wizards.com/sideboard/event.asp?event=PTNY00,pt,Masques block
5ysod3tm,Devenport,David,32648,10,8,Lost 0-1,ptny9900,1729.96,1714.34,o8q1tnkp,"Blackwell, Trevor",1861.25,8.0,2000-04-14,True,Pro Tour New York 2000,https://web.archive.org/web/20000510230426/http://www.wizards.com/sideboard/event.asp?event=PTNY00,pt,Masques block
5ysod3tm,Devenport,David,32701,11,13,Draw 1-1,ptny9900,1714.34,1715.17,k1sgp7cn,"Thompson, Mike",1759.78,8.0,2000-04-14,True,Pro Tour New York 2000,https://web.archive.org/web/20000510230426/http://www.wizards.com/sideboard/event.asp?event=PTNY00,pt,Masques block
5ysod3tm,Devenport,David,32748,12,13,Won 2-1,ptny9900,1715.17,1731.01,ha4m5jus,"Ziegler, Eric",1596.52,8.0,2000-04-14,True,Pro Tour New York 2000,https://web.archive.org/web/20000510230426/http://www.wizards.com/sideboard/event.asp?event=PTNY00,pt,Masques block
5ysod3tm,Devenport,David,32791,13,10,Draw 1-1,ptny9900,1731.01,1732.97,rbfnurpp,"Ruel, Olivier",1838.65,8.0,2000-04-14,True,Pro Tour New York 2000,https://web.archive.org/web/20000510230426/http://www.wizards.com/sideboard/event.asp?event=PTNY00,pt,Masques block
5ysod3tm,Devenport,David,32839,14,13,Lost 0-2,ptny9900,1732.97,1713.18,3jyu2m2g,"Bui, Lucien",1634.79,8.0,2000-04-14,True,Pro Tour New York 2000,https://web.archive.org/web/20000510230426/http://www.wizards.com/sideboard/event.asp?event=PTNY00,pt,Masques block
5ysod3tm,Devenport,David,32908,1,31,Lost 0-1,natus00,1713.18,1691.35,fok7yaj6,"Akbar, David",1500.0,,2000-06-09,False,2000 United States National Championship,http://web.archive.org/web/20140204000732/http://www.wizards.com/sideboard/article.asp?x=usnat00/welcome,national,mixed
5ysod3tm,Devenport,David,32952,2,1,Won 2-0,natus00,1691.35,1705.59,bmkia0ef,"Speelman, Brian",1481.85,,2000-06-09,False,2000 United States National Championship,http://web.archive.org/web/20140204000732/http://www.wizards.com/sideboard/article.asp?x=usnat00/welcome,national,mixed
5ysod3tm,Devenport,David,33082,3,58,Lost 0-2,natus00,1705.59,1689.11,x30tijbu,"Long, Mike 2",1789.05,,2000-06-09,False,2000 United States National Championship,http://web.archive.org/web/20140204000732/http://www.wizards.com/sideboard/article.asp?x=usnat00/welcome,national,mixed
5ysod3tm,Devenport,David,33143,4,46,Won 2-0,natus00,1689.11,1704.3,bj1hhbn1,"Sangiamvongse, Prasong",1534.15,,2000-06-09,False,2000 United States National Championship,http://web.archive.org/web/20140204000732/http://www.wizards.com/sideboard/article.asp?x=usnat00/welcome,national,mixed
5ysod3tm,Devenport,David,33240,5,67,Won 2-0,natus00,1704.3,1718.34,rba7r876,"Winkelstein, Jerry",1483.61,,2000-06-09,False,2000 United States National Championship,http://web.archive.org/web/20140204000732/http://www.wizards.com/sideboard/article.asp?x=usnat00/welcome,national,mixed
5ysod3tm,Devenport,David,33267,6,23,Draw 0-0,natus00,1718.34,1716.84,mfxbivb3,"Davis, Brian",1635.79,,2000-06-09,False,2000 United States National Championship,http://web.archive.org/web/20140204000732/http://www.wizards.com/sideboard/article.asp?x=usnat00/welcome,national,mixed
5ysod3tm,Devenport,David,33342,7,28,Lost 0-2,natus00,1716.84,1695.27,a50oh2an,"Mitchell, Alex",1518.74,,2000-06-09,False,2000 United States National Championship,http://web.archive.org/web/20140204000732/http://www.wizards.com/sideboard/article.asp?x=usnat00/welcome,national,mixed
5ysod3tm,Devenport,David,38426,1,111,Won 2-0,worlds2000,1695.27,1709.02,44nxpm67,"Luncumilla, Mario",1457.76,,2000-08-02,True,2000 World Championship,http://web.archive.org/web/20131212232156/http://www.wizards.com/sideboard/worlds2000/,pt,mixed
5ysod3tm,Devenport,David,38476,2,25,Lost 0-2,worlds2000,1709.02,1687.2,v20foi6s,"Komiya, Tadayoshi",1496.44,,2000-08-02,True,2000 World Championship,http://web.archive.org/web/20131212232156/http://www.wizards.com/sideboard/worlds2000/,pt,mixed
5ysod3tm,Devenport,David,38685,3,98,Draw 1-1,worlds2000,1687.2,1687.66,eegi0alc,"Frayman, Igor",1712.32,,2000-08-02,True,2000 World Championship,http://web.archive.org/web/20131212232156/http://www.wizards.com/sideboard/worlds2000/,pt,mixed
5ysod3tm,Devenport,David,38792,4,69,Draw 1-1,worlds2000,1687.66,1690.59,akq5t76h,"Rubin, Benjamin",1849.66,,2000-08-02,True,2000 World Championship,http://web.archive.org/web/20131212232156/http://www.wizards.com/sideboard/worlds2000/,pt,mixed
5ysod3tm,Devenport,David,38951,5,92,Lost 0-2,worlds2000,1690.59,1674.68,tng51q5k,"Tsang, Gabriel",1805.65,,2000-08-02,True,2000 World Championship,http://web.archive.org/web/20131212232156/http://www.wizards.com/sideboard/worlds2000/,pt,mixed
5ysod3tm,Devenport,David,39104,6,109,Won 2-0,worlds2000,1674.68,1693.58,vhx52vyj,"Chapela, Gustavo",1723.88,,2000-08-02,True,2000 World Championship,http://web.archive.org/web/20131212232156/http://www.wizards.com/sideboard/worlds2000/,pt,mixed
5ysod3tm,Devenport,David,39217,7,86,Lost 0-2,worlds2000,1693.58,1678.15,rbfnurpp,"Ruel, Olivier",1835.67,,2000-08-02,True,2000 World Championship,http://web.archive.org/web/20131212232156/http://www.wizards.com/sideboard/worlds2000/,pt,mixed
5ysod3tm,Devenport,David,39359,8,92,Won 2-0,worlds2000,1678.15,1692.89,q9oj2z5z,"Pavin, Pedro",1497.35,,2000-08-02,True,2000 World Championship,http://web.archive.org/web/20131212232156/http://www.wizards.com/sideboard/worlds2000/,pt,mixed
5ysod3tm,Devenport,David,39490,9,87,Won 2-0,worlds2000,1692.89,1707.26,7wogggjr,"Ross, Edward",1491.53,,2000-08-02,True,2000 World Championship,http://web.archive.org/web/20131212232156/http://www.wizards.com/sideboard/worlds2000/,pt,mixed
5ysod3tm,Devenport,David,39645,10,106,Lost 1-2,worlds2000,1707.26,1685.44,ixym11tg,"Gunnarsson, Sigurdur Orn",1494.31,,2000-08-02,True,2000 World Championship,http://web.archive.org/web/20131212232156/http://www.wizards.com/sideboard/worlds2000/,pt,mixed
5ysod3tm,Devenport,David,39801,11,126,Lost 1-2,worlds2000,1685.44,1665.53,kk1e1gg6,"Remie, Jeroen",1580.62,,2000-08-02,True,2000 World Championship,http://web.archive.org/web/20131212232156/http://www.wizards.com/sideboard/worlds2000/,pt,mixed
5ysod3tm,Devenport,David,39905,12,94,Won 2-0,worlds2000,1665.53,1679.76,n7jfrlw0,"Potocnik, Marko",1455.81,,2000-08-02,True,2000 World Championship,http://web.archive.org/web/20131212232156/http://www.wizards.com/sideboard/worlds2000/,pt,mixed
5ysod3tm,Devenport,David,40021,13,75,Lost 1-2,worlds2000,1679.76,1659.78,f4kwvtym,"Tejnsky, Petr",1570.44,,2000-08-02,True,2000 World Championship,http://web.archive.org/web/20131212232156/http://www.wizards.com/sideboard/worlds2000/,pt,mixed
5ysod3tm,Devenport,David,40166,14,89,Won 2-0,worlds2000,1659.78,1674.31,l46izqvm,"Cetl, Erwin",1467.25,,2000-08-02,True,2000 World Championship,http://web.archive.org/web/20131212232156/http://www.wizards.com/sideboard/worlds2000/,pt,mixed
5ysod3tm,Devenport,David,40284,15,77,Draw 1-1,worlds2000,1674.31,1671.04,iq2ujaqc,"Tokoli, Zsolt",1493.08,,2000-08-02,True,2000 World Championship,http://web.archive.org/web/20131212232156/http://www.wizards.com/sideboard/worlds2000/,pt,mixed
5ysod3tm,Devenport,David,40409,16,73,Won 2-1,worlds2000,1671.04,1687.31,qwi1u49e,"Eder, Wolfgang",1575.89,,2000-08-02,True,2000 World Championship,http://web.archive.org/web/20131212232156/http://www.wizards.com/sideboard/worlds2000/,pt,mixed
5ysod3tm,Devenport,David,40530,17,66,Lost 1-2,worlds2000,1687.31,1665.89,o88igpb8,"Lin, Yi Jie",1497.67,,2000-08-02,True,2000 World Championship,http://web.archive.org/web/20131212232156/http://www.wizards.com/sideboard/worlds2000/,pt,mixed
5ysod3tm,Devenport,David,40670,18,80,Won 2-0,worlds2000,1665.89,1679.85,mw7zh0c6,"Mortensen, Allan",1440.48,,2000-08-02,True,2000 World Championship,http://web.archive.org/web/20131212232156/http://www.wizards.com/sideboard/worlds2000/,pt,mixed
5ysod3tm,Devenport,David,111290,3,33,Won 2-0,gpatl01,1679.85,1696.88,t52w0d64,"Stead, Bill",1626.6,8.0,2001-11-17,False,Grand Prix Atlanta 2001,http://web.archive.org/web/20170412232728/http://magic.wizards.com/en/events/coverage/gpatl01,gp,ODY limited
5ysod3tm,Devenport,David,111423,4,13,Draw 1-1,gpatl01,1696.88,1693.12,6n8achti,"Fox, Brian",1488.14,8.0,2001-11-17,False,Grand Prix Atlanta 2001,http://web.archive.org/web/20170412232728/http://magic.wizards.com/en/events/coverage/gpatl01,gp,ODY limited
5ysod3tm,Devenport,David,111600,5,31,Lost 0-2,gpatl01,1693.12,1672.33,o68w48fk,"Racht, Adam",1539.01,8.0,2001-11-17,False,Grand Prix Atlanta 2001,http://web.archive.org/web/20170412232728/http://magic.wizards.com/en/events/coverage/gpatl01,gp,ODY limited
5ysod3tm,Devenport,David,111763,6,56,Won 2-0,gpatl01,1672.33,1687.86,h3ghg6fb,"Napelenok, Sergey",1535.96,8.0,2001-11-17,False,Grand Prix Atlanta 2001,http://web.archive.org/web/20170412232728/http://magic.wizards.com/en/events/coverage/gpatl01,gp,ODY limited
5ysod3tm,Devenport,David,111864,7,38,Won 2-0,gpatl01,1687.86,1703.44,sn6qi49u,"Vicker, Justin",1554.61,8.0,2001-11-17,False,Grand Prix Atlanta 2001,http://web.archive.org/web/20170412232728/http://magic.wizards.com/en/events/coverage/gpatl01,gp,ODY limited
5ysod3tm,Devenport,David,111948,8,25,Lost 1-2,gpatl01,1703.44,1685.19,5r9d86ti,"Wescoe, Craig",1689.41,8.0,2001-11-17,False,Grand Prix Atlanta 2001,http://web.archive.org/web/20170412232728/http://magic.wizards.com/en/events/coverage/gpatl01,gp,ODY limited
5ysod3tm,Devenport,David,111966,9,11,Won 2-0,gpatl01,1685.19,1698.78,ridicma8,"Ericson, William",1438.47,8.0,2001-11-17,False,Grand Prix Atlanta 2001,http://web.archive.org/web/20170412232728/http://magic.wizards.com/en/events/coverage/gpatl01,gp,ODY limited
5ysod3tm,Devenport,David,112002,10,15,Lost 0-2,gpatl01,1698.78,1677.77,wqqacddt,"Braden, C. Uriah",1532.11,8.0,2001-11-17,False,Grand Prix Atlanta 2001,http://web.archive.org/web/20170412232728/http://magic.wizards.com/en/events/coverage/gpatl01,gp,ODY limited
5ysod3tm,Devenport,David,112035,11,17,Won 2-0,gpatl01,1677.77,1697.0,pg01kjgb,"Stern, Dustin",1745.74,8.0,2001-11-17,False,Grand Prix Atlanta 2001,http://web.archive.org/web/20170412232728/http://magic.wizards.com/en/events/coverage/gpatl01,gp,ODY limited
5ysod3tm,Devenport,David,112058,12,9,Lost 1-2,gpatl01,1697.0,1684.6,23yeyopm,"Humpherys, David",2014.48,8.0,2001-11-17,False,Grand Prix Atlanta 2001,http://web.archive.org/web/20170412232728/http://magic.wizards.com/en/events/coverage/gpatl01,gp,ODY limited
5ysod3tm,Devenport,David,112096,13,17,Lost 1-2,gpatl01,1684.6,1665.67,t52w0d64,"Stead, Bill",1633.5,8.0,2001-11-17,False,Grand Prix Atlanta 2001,http://web.archive.org/web/20170412232728/http://magic.wizards.com/en/events/coverage/gpatl01,gp,ODY limited
h0x63109,Danziger,Tim,5840,1,133,Won 0-0,ptla9899,1500.0,1519.5,nmd4wjmk,"Mariani, Rui",1582.55,8.0,1999-02-26,True,Pro Tour Los Angeles 1999,https://web.archive.org/web/19990427221821/http://www.wizards.com:80/ProTour/LA_98_Cybercast.html,pt,UGS rochester
h0x63109,Danziger,Tim,5997,2,125,Won 2-1,ptla9899,1519.5,1541.48,0vv09xrl,"Geertsen, Svend",1741.11,8.0,1999-02-26,True,Pro Tour Los Angeles 1999,https://web.archive.org/web/19990427221821/http://www.wizards.com:80/ProTour/LA_98_Cybercast.html,pt,UGS rochester
h0x63109,Danziger,Tim,6197,3,161,Won 2-1,ptla9899,1541.48,1561.33,k5n0yv6s,"Kesselman, Eric",1643.36,8.0,1999-02-26,True,Pro Tour Los Angeles 1999,https://web.archive.org/web/19990427221821/http://www.wizards.com:80/ProTour/LA_98_Cybercast.html,pt,UGS rochester
